"","tract","year","ped_cyc","crashes","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident"
"1682","17031062600","2014","no",39,2,0,0,1,1
"1683","17031062600","2014","yes",1,1,0,0,1,0
"1684","17031062600","2015","no",67,7,0,3,1,3
"1685","17031062600","2015","yes",10,10,0,1,8,1
"1686","17031062600","2016","no",57,11,0,2,6,3
"1687","17031062600","2016","yes",3,3,0,2,0,1
"1688","17031062600","2017","no",43,8,0,1,3,4
"1689","17031062600","2017","yes",3,3,0,0,3,0
"1690","17031062700","2009","no",60,5,0,1,1,3
"1691","17031062700","2009","yes",8,8,0,1,2,5
"1692","17031062700","2010","no",63,6,0,0,2,4
"1693","17031062700","2010","yes",9,9,0,1,7,1
"1694","17031062700","2011","no",52,6,0,1,1,4
"1695","17031062700","2011","yes",2,1,0,1,0,0
"1696","17031062700","2012","no",60,14,0,3,1,10
"1697","17031062700","2012","yes",7,5,0,0,4,1
"1698","17031062700","2013","no",63,5,0,2,2,1
"1699","17031062700","2013","yes",7,6,1,0,5,1
"1700","17031062700","2014","no",68,10,0,0,4,6
"1701","17031062700","2014","yes",5,5,0,0,5,0
"1702","17031062700","2015","no",68,7,0,0,4,3
"1703","17031062700","2015","yes",8,8,0,0,3,5
"1704","17031062700","2016","no",72,7,0,1,3,3
"1705","17031062700","2016","yes",7,7,0,0,3,4
"1706","17031062700","2017","no",86,21,0,2,9,10
"1707","17031062700","2017","yes",7,7,0,1,5,1
"1708","17031062800","2009","no",68,11,0,0,6,5
"1709","17031062800","2009","yes",6,6,0,1,1,4
"1710","17031062800","2010","no",57,9,0,3,0,6
"1711","17031062800","2010","yes",11,10,0,2,5,3
"1712","17031062800","2011","no",57,10,0,0,8,2
"1713","17031062800","2011","yes",7,6,0,0,6,0
"1714","17031062800","2012","no",53,9,0,3,3,3
"1715","17031062800","2012","yes",5,4,0,0,2,2
"1716","17031062800","2013","no",33,1,0,0,1,0
"1717","17031062800","2013","yes",5,5,0,1,2,2
"1718","17031062800","2014","no",33,4,0,0,3,1
"1719","17031062800","2014","yes",6,6,0,1,4,1
"1720","17031062800","2015","no",33,8,0,0,2,6
"1721","17031062800","2015","yes",11,11,0,0,7,4
"1722","17031062800","2016","no",64,10,0,1,5,4
"1723","17031062800","2016","yes",11,11,0,1,7,3
"1724","17031062800","2017","no",40,7,0,0,4,3
"1725","17031062800","2017","yes",7,8,0,4,3,1
"1726","17031062900","2009","no",44,6,0,1,4,1
"1727","17031062900","2009","yes",5,5,0,1,1,3
"1728","17031062900","2010","no",41,6,0,0,3,3
"1729","17031062900","2010","yes",7,6,0,1,3,2
"1730","17031062900","2011","no",43,5,0,0,2,3
"1731","17031062900","2011","yes",4,4,0,0,4,0
"1732","17031062900","2012","no",50,6,0,0,3,3
"1733","17031062900","2012","yes",3,4,0,0,2,2
"1734","17031062900","2013","no",42,6,0,0,1,5
"1735","17031062900","2013","yes",5,5,0,0,3,2
"1736","17031062900","2014","no",44,6,0,0,3,3
"1737","17031062900","2014","yes",5,5,0,0,3,2
"1738","17031062900","2015","no",52,8,0,1,5,2
"1739","17031062900","2015","yes",9,8,0,0,7,1
"1740","17031062900","2016","no",62,2,0,0,1,1
"1741","17031062900","2016","yes",10,10,0,2,3,5
"1742","17031062900","2017","no",54,5,0,2,1,2
"1743","17031062900","2017","yes",6,8,0,2,5,1
"1744","17031062900",NA,"no",1,0,0,0,0,0
"1745","17031063000","2009","no",98,14,0,3,5,6
"1746","17031063000","2009","yes",7,8,0,0,7,1
"1747","17031063000","2010","no",98,4,0,0,2,2
"1748","17031063000","2010","yes",21,23,0,1,16,6
"1749","17031063000","2011","no",112,9,0,0,5,4
"1750","17031063000","2011","yes",24,24,0,2,15,7
"1751","17031063000","2012","no",83,7,0,0,4,3
"1752","17031063000","2012","yes",12,11,0,1,2,8
"1753","17031063000","2013","no",81,9,0,1,2,6
"1754","17031063000","2013","yes",17,14,0,3,8,3
"1755","17031063000","2014","no",86,10,0,0,3,7
"1756","17031063000","2014","yes",13,12,0,0,7,5
"1757","17031063000","2015","no",71,12,0,5,5,2
"1758","17031063000","2015","yes",8,7,0,1,4,2
"1759","17031063000","2016","no",82,7,0,2,3,2
"1760","17031063000","2016","yes",14,14,0,0,10,4
"1761","17031063000","2017","no",80,8,0,1,3,4
"1762","17031063000","2017","yes",12,12,0,2,7,3
"1763","17031063100","2009","no",40,1,0,0,1,0
"1764","17031063100","2009","yes",4,4,0,0,3,1
"1765","17031063100","2010","no",31,4,0,0,2,2
"1766","17031063100","2010","yes",4,4,0,0,3,1
"1767","17031063100","2011","no",28,2,0,0,0,2
"1768","17031063100","2011","yes",6,5,0,0,2,3
"1769","17031063100","2012","no",39,3,0,2,0,1
"1770","17031063100","2012","yes",5,5,0,0,3,2
"1771","17031063100","2013","no",37,5,0,0,2,3
"1772","17031063100","2013","yes",5,4,0,0,2,2
"1773","17031063100","2014","no",53,1,0,0,1,0
"1774","17031063100","2014","yes",10,8,0,0,6,2
"1775","17031063100","2015","no",45,4,0,0,4,0
"1776","17031063100","2015","yes",4,4,0,0,3,1
"1777","17031063100","2016","no",46,5,0,1,2,2
"1778","17031063100","2016","yes",3,2,0,0,1,1
"1779","17031063100","2017","no",47,8,0,0,0,8
"1780","17031063100","2017","yes",7,7,0,3,3,1
"1781","17031063100",NA,"no",1,0,0,0,0,0
"1782","17031063200","2009","no",162,29,0,2,12,15
"1783","17031063200","2009","yes",8,8,1,0,3,5
"1784","17031063200","2010","no",173,25,0,2,9,14
"1785","17031063200","2010","yes",8,8,0,1,4,3
"1786","17031063200","2011","no",150,28,0,4,8,16
"1787","17031063200","2011","yes",8,7,1,0,4,3
"1788","17031063200","2012","no",157,26,0,3,11,12
"1789","17031063200","2012","yes",10,9,0,0,7,2
"1790","17031063200","2013","no",154,28,2,4,12,12
"1791","17031063200","2013","yes",9,8,0,1,4,3
"1792","17031063200","2014","no",183,20,0,4,6,10
"1793","17031063200","2014","yes",9,9,0,2,4,3
"1794","17031063200","2015","no",178,26,0,6,10,10
"1795","17031063200","2015","yes",8,8,0,1,4,3
"1796","17031063200","2016","no",153,18,1,0,7,11
"1797","17031063200","2016","yes",6,6,0,0,4,2
"1798","17031063200","2017","no",115,10,0,1,4,5
"1799","17031063200","2017","yes",4,4,0,1,2,1
"1800","17031063301","2009","no",14,0,0,0,0,0
"1801","17031063301","2009","yes",1,1,0,0,0,1
"1802","17031063301","2010","no",21,2,0,0,2,0
"1803","17031063301","2010","yes",3,3,0,1,0,2
"1804","17031063301","2011","no",20,1,0,0,0,1
"1805","17031063301","2011","yes",3,2,0,1,1,0
"1806","17031063301","2012","no",21,0,0,0,0,0
"1807","17031063301","2012","yes",1,0,0,0,0,0
"1808","17031063301","2013","no",25,1,0,0,1,0
"1809","17031063301","2013","yes",3,3,0,1,1,1
"1810","17031063301","2014","no",29,2,0,0,2,0
"1811","17031063301","2014","yes",2,2,0,0,2,0
"1812","17031063301","2015","no",21,0,0,0,0,0
"1813","17031063301","2015","yes",2,2,0,0,0,2
"1814","17031063301","2016","no",26,1,0,0,1,0
"1815","17031063301","2016","yes",3,2,1,0,1,1
"1816","17031063301","2017","no",16,2,0,2,0,0
"1817","17031063301","2017","yes",2,2,0,0,1,1
"1818","17031063302","2009","no",26,2,0,0,1,1
"1819","17031063302","2009","yes",1,1,0,1,0,0
"1820","17031063302","2010","no",22,1,0,0,0,1
"1821","17031063302","2010","yes",3,3,0,0,3,0
"1822","17031063302","2011","no",26,4,0,2,1,1
"1823","17031063302","2012","no",20,2,0,1,0,1
"1824","17031063302","2013","no",13,0,0,0,0,0
"1825","17031063302","2013","yes",3,3,0,0,0,3
"1826","17031063302","2014","no",17,2,0,1,0,1
"1827","17031063302","2014","yes",2,3,0,0,3,0
"1828","17031063302","2015","no",27,1,0,0,1,0
"1829","17031063302","2015","yes",5,4,0,0,2,2
"1830","17031063302","2016","no",11,0,0,0,0,0
"1831","17031063302","2016","yes",3,3,0,1,1,1
"1832","17031063302","2017","no",25,2,0,0,1,1
"1833","17031063302","2017","yes",4,4,0,1,1,2
"1834","17031063303","2009","no",19,3,0,2,0,1
"1835","17031063303","2010","no",17,3,0,0,2,1
"1836","17031063303","2011","no",24,7,0,1,2,4
"1837","17031063303","2012","no",8,0,0,0,0,0
"1838","17031063303","2012","yes",1,1,0,0,0,1
"1839","17031063303","2013","no",16,1,0,1,0,0
"1840","17031063303","2013","yes",2,2,0,0,0,2
"1841","17031063303","2014","no",16,6,0,0,4,2
"1842","17031063303","2015","no",20,2,0,1,1,0
"1843","17031063303","2015","yes",1,1,0,0,0,1
"1844","17031063303","2016","no",13,0,0,0,0,0
"1845","17031063303","2016","yes",1,1,0,0,0,1
"1846","17031063303","2017","no",16,7,0,1,4,2
"1847","17031063400","2009","no",41,5,0,0,2,3
"1848","17031063400","2009","yes",10,9,0,1,4,4
"1849","17031063400","2010","no",38,3,0,1,1,1
"1850","17031063400","2010","yes",7,7,0,1,6,0
"1851","17031063400","2011","no",52,4,0,1,1,2
"1852","17031063400","2011","yes",4,5,0,0,2,3
"1853","17031063400","2012","no",28,0,0,0,0,0
"1854","17031063400","2012","yes",9,9,0,1,5,3
"1855","17031063400","2013","no",47,6,0,2,3,1
"1856","17031063400","2013","yes",11,10,0,0,6,4
"1857","17031063400","2014","no",37,6,0,1,2,3
"1858","17031063400","2014","yes",9,8,0,2,5,1
"1859","17031063400","2015","no",50,8,0,2,0,6
"1860","17031063400","2015","yes",7,8,0,1,5,2
"1861","17031063400","2016","no",54,6,0,1,5,0
"1862","17031063400","2016","yes",8,8,0,3,2,3
"1863","17031063400","2017","no",49,2,0,0,1,1
"1864","17031063400","2017","yes",7,7,0,1,4,2
"1865","17031070101","2009","no",113,14,0,0,11,3
"1866","17031070101","2009","yes",4,4,0,0,3,1
"1867","17031070101","2010","no",120,19,0,1,8,10
"1868","17031070101","2010","yes",10,10,0,1,4,5
"1869","17031070101","2011","no",106,14,0,1,7,6
"1870","17031070101","2011","yes",8,8,0,1,2,5
"1871","17031070101","2012","no",96,12,0,0,7,5
"1872","17031070101","2012","yes",11,10,0,4,4,2
"1873","17031070101","2013","no",106,13,0,0,6,7
"1874","17031070101","2013","yes",4,4,0,1,1,2
"1875","17031070101","2014","no",105,12,0,3,6,3
"1876","17031070101","2014","yes",8,6,0,2,4,0
"1877","17031070101","2015","no",146,33,0,3,20,10
"1878","17031070101","2015","yes",10,10,0,1,5,4
"1879","17031070101","2016","no",135,38,0,4,23,11
"1880","17031070101","2016","yes",7,7,0,1,5,1
"1881","17031070101","2017","no",125,34,0,5,17,12
"1882","17031070101","2017","yes",3,3,0,1,2,0
"1883","17031070102","2009","no",48,7,0,0,1,6
"1884","17031070102","2009","yes",5,5,0,1,1,3
"1885","17031070102","2010","no",42,4,0,1,1,2
"1886","17031070102","2010","yes",7,7,0,1,1,5
"1887","17031070102","2011","no",43,0,0,0,0,0
"1888","17031070102","2011","yes",5,5,0,0,3,2
"1889","17031070102","2012","no",56,4,0,1,2,1
"1890","17031070102","2012","yes",3,3,0,1,2,0
"1891","17031070102","2013","no",52,4,0,0,4,0
"1892","17031070102","2013","yes",9,9,0,2,5,2
"1893","17031070102","2014","no",51,3,0,1,0,2
"1894","17031070102","2014","yes",11,11,0,0,7,4
"1895","17031070102","2015","no",60,9,0,1,5,3
"1896","17031070102","2015","yes",5,5,0,0,2,3
"1897","17031070102","2016","no",51,2,0,0,1,1
"1898","17031070102","2016","yes",8,8,0,2,3,3
"1899","17031070102","2017","no",29,3,0,2,0,1
"1900","17031070102","2017","yes",5,5,0,0,3,2
"1901","17031070103","2009","no",14,1,0,0,0,1
"1902","17031070103","2009","yes",2,2,0,0,0,2
"1903","17031070103","2010","no",13,0,0,0,0,0
"1904","17031070103","2010","yes",1,1,0,0,0,1
"1905","17031070103","2011","no",16,0,0,0,0,0
"1906","17031070103","2011","yes",1,1,0,0,0,1
"1907","17031070103","2012","no",19,2,0,0,0,2
"1908","17031070103","2013","no",11,2,0,0,0,2
"1909","17031070103","2013","yes",1,1,0,0,1,0
"1910","17031070103","2014","no",11,0,0,0,0,0
"1911","17031070103","2014","yes",2,1,0,0,1,0
"1912","17031070103","2015","no",18,0,0,0,0,0
"1913","17031070103","2015","yes",2,2,0,1,1,0
"1914","17031070103","2016","no",22,0,0,0,0,0
"1915","17031070103","2016","yes",3,3,0,1,2,0
"1916","17031070103","2017","no",15,1,0,0,0,1
"1917","17031070200","2009","no",75,12,0,0,4,8
"1918","17031070200","2009","yes",7,7,0,0,4,3
"1919","17031070200","2010","no",75,7,0,0,3,4
"1920","17031070200","2010","yes",3,3,0,1,0,2
"1921","17031070200","2011","no",72,5,0,0,3,2
"1922","17031070200","2011","yes",11,11,0,1,5,5
"1923","17031070200","2012","no",58,4,0,0,2,2
"1924","17031070200","2012","yes",6,6,0,2,3,1
"1925","17031070200","2013","no",64,7,0,1,4,2
"1926","17031070200","2013","yes",9,8,0,0,4,4
"1927","17031070200","2014","no",40,2,0,0,1,1
"1928","17031070200","2014","yes",3,3,0,0,1,2
"1929","17031070200","2015","no",66,1,0,0,0,1
"1930","17031070200","2015","yes",8,7,0,2,2,3
"1931","17031070200","2016","no",81,5,0,0,4,1
"1932","17031070200","2016","yes",11,11,0,2,6,3
"1933","17031070200","2017","no",74,4,0,1,0,3
"1934","17031070200","2017","yes",4,4,0,1,3,0
"1935","17031070300","2009","no",106,13,0,1,5,7
"1936","17031070300","2009","yes",15,15,0,1,5,9
"1937","17031070300","2010","no",78,6,0,0,2,4
"1938","17031070300","2010","yes",16,16,0,2,9,5
"1939","17031070300","2011","no",105,12,0,1,3,8
"1940","17031070300","2011","yes",17,19,0,4,11,4
"1941","17031070300","2012","no",92,7,0,0,3,4
"1942","17031070300","2012","yes",13,13,0,1,7,5
"1943","17031070300","2013","no",90,10,0,0,7,3
"1944","17031070300","2013","yes",18,18,0,2,10,6
"1945","17031070300","2014","no",90,15,0,0,11,4
"1946","17031070300","2014","yes",13,11,0,2,5,4
"1947","17031070300","2015","no",85,5,0,1,1,3
"1948","17031070300","2015","yes",15,16,0,2,7,7
"1949","17031070300","2016","no",85,8,0,0,2,6
"1950","17031070300","2016","yes",7,7,0,0,4,3
"1951","17031070300","2017","no",82,16,0,0,8,8
"1952","17031070300","2017","yes",5,5,0,1,1,3
"1953","17031070400","2009","no",83,15,0,3,3,9
"1954","17031070400","2009","yes",10,11,0,1,7,3
"1955","17031070400","2010","no",65,7,0,0,3,4
"1956","17031070400","2010","yes",5,5,0,1,2,2
"1957","17031070400","2011","no",47,6,0,0,5,1
"1958","17031070400","2011","yes",9,8,0,0,8,0
"1959","17031070400","2012","no",60,4,0,0,1,3
"1960","17031070400","2012","yes",7,7,0,4,2,1
"1961","17031070400","2013","no",48,6,0,2,3,1
"1962","17031070400","2013","yes",3,2,0,1,1,0
"1963","17031070400","2014","no",48,1,0,1,0,0
"1964","17031070400","2014","yes",4,3,0,0,1,2
"1965","17031070400","2015","no",59,7,0,1,5,1
"1966","17031070400","2015","yes",5,5,0,0,3,2
"1967","17031070400","2016","no",54,8,0,0,4,4
"1968","17031070400","2016","yes",4,4,0,1,1,2
"1969","17031070400","2017","no",43,6,0,1,3,2
"1970","17031070400","2017","yes",1,1,0,0,1,0
"1971","17031070500","2009","no",40,8,0,0,1,7
"1972","17031070500","2009","yes",3,3,0,1,1,1
"1973","17031070500","2010","no",38,9,0,0,6,3
"1974","17031070500","2010","yes",2,2,0,0,1,1
"1975","17031070500","2011","no",46,3,0,0,2,1
"1976","17031070500","2011","yes",5,6,0,2,3,1
"1977","17031070500","2012","no",59,7,0,0,5,2
"1978","17031070500","2012","yes",3,3,0,1,1,1
"1979","17031070500","2013","no",52,6,0,0,5,1
"1980","17031070500","2013","yes",6,7,0,2,4,1
"1981","17031070500","2014","no",59,6,0,0,2,4
"1982","17031070500","2014","yes",3,3,0,0,2,1
"1983","17031070500","2015","no",52,6,0,0,1,5
"1984","17031070500","2015","yes",3,2,0,0,2,0
"1985","17031070500","2016","no",50,6,0,0,1,5
"1986","17031070500","2016","yes",3,4,0,0,2,2
"1987","17031070500","2017","no",38,7,0,0,2,5
"1988","17031070600","2009","no",122,25,0,4,4,17
"1989","17031070600","2009","yes",2,2,0,1,1,0
"1990","17031070600","2010","no",105,23,0,0,7,16
"1991","17031070600","2010","yes",4,4,0,1,1,2
"1992","17031070600","2011","no",102,12,0,2,5,5
"1993","17031070600","2011","yes",5,5,0,0,2,3
"1994","17031070600","2012","no",110,22,0,1,2,19
"1995","17031070600","2012","yes",5,5,0,0,5,0
"1996","17031070600","2013","no",108,22,1,1,11,10
"1997","17031070600","2013","yes",5,5,0,0,3,2
"1998","17031070600","2014","no",86,15,0,0,4,11
"1999","17031070600","2014","yes",4,3,0,1,0,2
"2000","17031070600","2015","no",96,13,0,0,2,11
"2001","17031070600","2015","yes",3,3,0,0,3,0
"2002","17031070600","2016","no",72,8,0,0,4,4
"2003","17031070600","2016","yes",3,3,0,0,1,2
"2004","17031070600","2017","no",67,11,0,2,1,8
"2005","17031070600","2017","yes",6,6,0,1,3,2
"2006","17031070700","2009","no",179,32,0,5,16,11
"2007","17031070700","2009","yes",12,12,0,2,6,4
"2008","17031070700","2010","no",166,27,0,2,12,13
"2009","17031070700","2010","yes",12,12,0,0,8,4
"2010","17031070700","2011","no",155,22,0,0,11,11
"2011","17031070700","2011","yes",10,9,0,0,5,4
"2012","17031070700","2012","no",173,27,0,3,14,10
"2013","17031070700","2012","yes",10,8,0,1,3,4
"2014","17031070700","2013","no",156,23,0,2,10,11
"2015","17031070700","2013","yes",11,9,0,1,5,3
"2016","17031070700","2014","no",168,15,0,2,8,5
"2017","17031070700","2014","yes",8,7,0,0,4,3
"2018","17031070700","2015","no",155,23,0,3,6,14
"2019","17031070700","2015","yes",10,11,0,6,3,2
"2020","17031070700","2016","no",190,18,0,3,9,6
"2021","17031070700","2016","yes",9,8,0,3,2,3
"2022","17031070700","2017","no",117,29,0,2,13,14
"2023","17031070700","2017","yes",7,8,0,0,5,3
"2024","17031071000","2009","no",38,3,0,0,2,1
"2025","17031071000","2009","yes",4,4,0,0,3,1
"2026","17031071000","2010","no",52,4,0,0,4,0
"2027","17031071000","2010","yes",4,4,0,0,3,1
"2028","17031071000","2011","no",28,4,0,1,2,1
"2029","17031071000","2011","yes",4,5,0,0,2,3
"2030","17031071000","2012","no",32,2,0,0,2,0
"2031","17031071000","2012","yes",4,3,0,1,2,0
"2032","17031071000","2013","no",32,1,0,0,0,1
"2033","17031071000","2013","yes",6,6,0,0,6,0
"2034","17031071000","2014","no",25,3,0,0,0,3
"2035","17031071000","2014","yes",2,2,0,1,1,0
"2036","17031071000","2015","no",32,7,0,0,2,5
"2037","17031071000","2015","yes",4,4,0,2,2,0
"2038","17031071000","2016","no",26,2,0,1,0,1
"2039","17031071000","2016","yes",8,6,0,1,4,1
"2040","17031071000","2017","no",48,11,0,1,3,7
"2041","17031071000","2017","yes",5,5,0,1,3,1
"2042","17031071100","2009","no",75,8,0,0,3,5
"2043","17031071100","2009","yes",8,10,0,1,2,7
"2044","17031071100","2010","no",70,5,0,1,2,2
"2045","17031071100","2010","yes",10,9,0,2,5,2
"2046","17031071100","2011","no",66,5,0,0,2,3
"2047","17031071100","2011","yes",10,9,0,0,6,3
"2048","17031071100","2012","no",65,9,0,3,1,5
"2049","17031071100","2012","yes",7,7,0,0,2,5
"2050","17031071100","2013","no",55,4,0,0,3,1
"2051","17031071100","2013","yes",8,9,0,1,5,3
"2052","17031071100","2014","no",75,16,0,2,5,9
"2053","17031071100","2014","yes",9,9,0,1,7,1
"2054","17031071100","2015","no",66,8,0,0,3,5
"2055","17031071100","2015","yes",18,16,0,3,10,3
"2056","17031071100","2016","no",63,7,0,0,1,6
"2057","17031071100","2016","yes",12,12,0,1,6,5
"2058","17031071100","2017","no",65,8,0,1,2,5
"2059","17031071100","2017","yes",6,6,0,2,3,1
"2060","17031071200","2009","no",77,9,0,2,5,2
"2061","17031071200","2009","yes",12,12,0,2,7,3
"2062","17031071200","2010","no",67,8,0,0,4,4
"2063","17031071200","2010","yes",6,5,0,0,3,2
"2064","17031071200","2011","no",92,9,0,0,5,4
"2065","17031071200","2011","yes",10,9,0,0,5,4
"2066","17031071200","2012","no",66,6,0,2,1,3
"2067","17031071200","2012","yes",10,9,0,0,8,1
"2068","17031071200","2013","no",79,9,0,2,6,1
"2069","17031071200","2013","yes",6,5,0,2,2,1
"2070","17031071200","2014","no",55,5,0,0,2,3
"2071","17031071200","2014","yes",9,9,0,0,5,4
"2072","17031071200","2015","no",77,7,0,1,0,6
"2073","17031071200","2015","yes",9,9,0,1,6,2
"2074","17031071200","2016","no",54,6,0,0,4,2
"2075","17031071200","2016","yes",14,14,0,2,5,7
"2076","17031071200","2017","no",57,6,0,0,3,3
"2077","17031071200","2017","yes",4,4,0,1,3,0
"2078","17031071300","2009","no",56,3,0,0,0,3
"2079","17031071300","2009","yes",6,6,0,1,3,2
"2080","17031071300","2010","no",52,7,0,1,2,4
"2081","17031071300","2010","yes",4,4,0,0,3,1
"2082","17031071300","2011","no",57,2,0,1,0,1
"2083","17031071300","2011","yes",7,7,0,2,3,2
"2084","17031071300","2012","no",47,7,0,0,5,2
"2085","17031071300","2012","yes",6,6,0,1,2,3
"2086","17031071300","2013","no",41,2,0,0,1,1
"2087","17031071300","2013","yes",6,5,0,1,3,1
"2088","17031071300","2014","no",56,5,0,0,0,5
"2089","17031071300","2014","yes",13,14,0,1,12,1
"2090","17031071300","2015","no",35,3,0,0,2,1
"2091","17031071300","2015","yes",6,7,0,1,2,4
"2092","17031071300","2016","no",50,5,0,1,2,2
"2093","17031071300","2016","yes",5,5,0,0,4,1
"2094","17031071300","2017","no",37,4,0,0,1,3
"2095","17031071300","2017","yes",5,8,0,1,2,5
"2096","17031071400","2009","no",149,44,0,6,16,22
"2097","17031071400","2009","yes",11,11,0,2,5,4
"2098","17031071400","2010","no",136,24,0,4,5,15
"2099","17031071400","2010","yes",6,6,0,2,4,0
"2100","17031071400","2011","no",143,30,0,2,11,17
"2101","17031071400","2011","yes",11,11,0,3,5,3
"2102","17031071400","2012","no",154,41,0,0,21,20
"2103","17031071400","2012","yes",12,11,0,0,5,6
"2104","17031071400","2013","no",131,27,0,8,13,6
"2105","17031071400","2013","yes",8,7,0,1,4,2
"2106","17031071400","2014","no",116,13,0,1,3,9
"2107","17031071400","2014","yes",7,7,0,0,5,2
"2108","17031071400","2015","no",132,21,1,6,10,5
"2109","17031071400","2015","yes",11,9,0,2,7,0
"2110","17031071400","2016","no",137,19,0,0,2,17
"2111","17031071400","2016","yes",16,15,0,2,9,4
"2112","17031071400","2017","no",136,26,0,2,12,12
"2113","17031071400","2017","yes",10,10,0,1,8,1
"2114","17031071500","2009","no",230,48,0,7,21,20
"2115","17031071500","2009","yes",15,15,0,2,7,6
"2116","17031071500","2010","no",201,38,0,0,22,16
"2117","17031071500","2010","yes",17,17,0,1,10,6
"2118","17031071500","2011","no",197,43,1,3,26,14
"2119","17031071500","2011","yes",10,10,0,0,7,3
"2120","17031071500","2012","no",190,36,0,3,18,15
"2121","17031071500","2012","yes",10,10,0,1,3,6
"2122","17031071500","2013","no",165,29,1,3,19,7
"2123","17031071500","2013","yes",19,19,0,2,10,7
"2124","17031071500","2014","no",175,42,1,6,21,15
"2125","17031071500","2014","yes",13,13,0,0,8,5
